country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_school,nc_reason_others,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ALG,ILLIZI,DJANET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP BORDJ OMAR IDRISS,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP BORDJ OMAR IDRISS,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP BORDJ OMAR IDRISS,nOPV2022,nOPV2,Rnd1,12,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,34,26,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0.03
ALG,ILLIZI,EPSP BORDJ OMAR IDRISS,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP BORDJ-EL-HAOUESS,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,26,34,60,24,32,56,4,Fail,moderate,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,75,0,0,0,25,0.07
ALG,ILLIZI,EPSP BORDJ-EL-HAOUESS,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,26,34,60,26,32,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,ILLIZI,EPSP BORDJ-EL-HAOUESS,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP BORDJ-EL-HAOUESS,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-28,34,26,60,32,25,57,3,Pass,high,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ALG,ILLIZI,EPSP DEBDEB,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP DEBDEB,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP DEBDEB,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,28,32,60,26,28,54,6,Fail,moderate,0,0,2,0,0,0,4,0,1,1,0,0,1,0,0,0,33.33,0,0,0,66.67,0.1
ALG,ILLIZI,EPSP DEBDEB,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP DJANET,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,26,34,60,26,33,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,ILLIZI,EPSP DJANET,ALG-2024-01-01_nOPV,nOPV2,Rnd1,26,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP DJANET,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,30,30,60,14,26,40,20,Fail,very poor,0,0,3,0,0,0,17,0,2,1,0,0,0,0,0,0,15,0,0,0,85,0.33
ALG,ILLIZI,EPSP DJANET,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-29,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,ILLIZI,EPSP ILLIZI,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-09-02,32,28,60,26,20,46,14,Fail,poor,0,0,13,0,0,0,1,0,1,12,0,0,0,0,0,0,92.86,0,0,0,7.14,0.23
ALG,ILLIZI,EPSP ILLIZI,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,29,31,60,24,26,50,10,Fail,poor,0,0,8,0,0,0,2,0,0,7,1,0,1,0,0,0,80,0,0,0,20,0.17
ALG,ILLIZI,EPSP ILLIZI,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-17,32,28,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ALG,ILLIZI,EPSP ILLIZI,nOPV2022,nOPV2,Rnd2,21,2023-01-23T00:00:00Z,2023-01-27,2023-01-29,30,30,60,28,29,57,3,Pass,high,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,33.33,0,0,0,66.67,0.05
ALG,ILLIZI,EPSP IN AMENAS,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP IN AMENAS,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,EPSP IN AMENAS,nOPV2022,nOPV2,Rnd1,12,2022-12-09T00:00:00Z,2022-12-13,2022-12-14,31,29,60,30,23,53,7,Fail,moderate,0,0,1,0,0,0,6,0,0,1,0,0,0,4,0,0,14.29,0,0,0,85.71,0.12
ALG,ILLIZI,EPSP IN AMENAS,nOPV2022,nOPV2,Rnd2,13,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,38,22,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,ILLIZI,ILLIZI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,28,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,46,80,30,39,69,11,Fail,poor,0,0,9,0,0,0,2,0,0,8,1,0,0,0,0,0,81.82,0,0,0,18.18,0.14
ALG,ILLIZI,ILLIZI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,26,27,53,7,Fail,moderate,0,0,4,0,0,0,3,0,1,3,0,0,0,0,0,0,57.14,0,0,0,42.86,0.12
ALG,ILLIZI,IN AMENAS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,13,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,IN AMENAS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,JIJEL,BOUSSIF OULED ASKEUR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,JIJEL,BOUSSIF OULED ASKEUR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,JIJEL,DJIMLA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,35,24,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,JIJEL,DJIMLA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,38,22,60,37,21,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ALG,JIJEL,JIJEL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,6,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,26,34,60,23,31,54,6,Fail,moderate,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1
ALG,JIJEL,JIJEL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,6,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,JIJEL,SIDI MAAROUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,28,28,56,4,Fail,moderate,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,100,0,0,0,0,0.07
ALG,JIJEL,SIDI MAAROUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,20,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,37,23,60,37,22,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,JIJEL,TAHER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,28,28,56,4,Fail,moderate,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,25,0,0,0,75,0.07
ALG,JIJEL,TAHER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,34,25,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,JIJEL,ZIAMA MANSOURIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,28,26,54,6,Fail,moderate,0,0,2,0,0,0,4,0,1,1,0,0,2,0,0,0,33.33,0,0,0,66.67,0.1
ALG,JIJEL,ZIAMA MANSOURIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,KHENCHELA,CHERCHAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,27,30,57,3,Pass,high,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ALG,KHENCHELA,CHERCHAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,28,21,49,11,Fail,poor,0,0,4,0,0,0,7,0,1,0,2,1,0,0,0,0,36.36,0,0,0,63.64,0.18
ALG,KHENCHELA,DJELLAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,28,30,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,KHENCHELA,DJELLAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,25,34,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,KHENCHELA,EL MAHMAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,26,27,53,7,Fail,moderate,0,0,6,0,0,0,1,0,0,0,5,1,0,0,0,0,85.71,0,0,0,14.29,0.12
ALG,KHENCHELA,EL MAHMAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,19,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,KHENCHELA,KAIS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,18,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.03
ALG,KHENCHELA,KAIS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,KHENCHELA,KHENCHELA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,34,24,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50,0,0,0,50,0.03
ALG,KHENCHELA,KHENCHELA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,26,56,4,Fail,moderate,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,75,0,0,0,25,0.07
ALG,KHENCHELA,YABOUS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,KHENCHELA,YABOUS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,22,27,49,11,Fail,poor,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,27.27,0,0,0,72.73,0.18
ALG,LAGHOUAT,AFLOU,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,LAGHOUAT,AFLOU,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,AIN MADHI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,AIN MADHI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,BRIDA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,BRIDA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,GUELTET SIDI SAAD,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,GUELTET SIDI SAAD,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,HASSI DELAA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,HASSI DELAA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,KSAR EL HIRANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,KSAR EL HIRANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,18,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,LAGHOUAT,LAGHOUAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,28,26,54,6,Fail,moderate,0,0,1,0,0,0,5,0,0,1,0,0,0,3,0,0,16.67,0,0,0,83.33,0.1
ALG,LAGHOUAT,LAGHOUAT,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,M'SILA,AIN MELLAH,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,32,26,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,M'SILA,AIN MELLAH,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,M'SILA,BEN SROUR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,25,30,55,5,Fail,moderate,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.08
ALG,M'SILA,BEN SROUR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,M'SILA,BOUSSADA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,M'SILA,BOUSSADA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,M'SILA,M'SILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,M'SILA,M'SILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,M'SILA,MAGRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,36,24,60,36,23,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,M'SILA,MAGRA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,M'SILA,SIDI AISSA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.03
ALG,M'SILA,SIDI AISSA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,28,24,52,8,Fail,moderate,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,100,0.13
ALG,MASCARA,AOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,32,23,55,5,Fail,moderate,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,20,0,0,0,80,0.08
ALG,MASCARA,AOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MASCARA,MASCARA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,MASCARA,MASCARA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MASCARA,MOHAMMADIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,26,31,57,3,Pass,high,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ALG,MASCARA,MOHAMMADIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,MASCARA,OUED EL ABTAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MASCARA,OUED EL ABTAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MASCARA,ZAHANA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,MASCARA,ZAHANA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,36,24,60,32,22,54,6,Fail,moderate,0,0,1,0,0,0,5,0,1,0,0,0,2,0,0,0,16.67,0,0,0,83.33,0.1
ALG,MEDEA,BENI SLIMANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,BENI SLIMANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,BEROUAGHIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,25,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,MEDEA,BEROUAGHIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,20,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
