country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_religious_cultural,nc_reason_covid_19,nc_reason_others,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_nopvconcern,nc_reason_no_care_giver_consent,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
TNZ,MBEYA,BUSOKELO DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,CHUNYA DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
TNZ,MBEYA,CHUNYA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,28,32,60,24,32,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
TNZ,MBEYA,CHUNYA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,CHUNYA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,CHUNYA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,CHUNYA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,KYELA DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,MBEYA,KYELA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,30,30,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
TNZ,MBEYA,KYELA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,KYELA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,KYELA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,KYELA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBARALI DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-27T00:00:00Z,2022-03-31,2022-04-01,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBARALI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,32,28,60,29,26,55,5,Fail,moderate,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,20,0.08
TNZ,MBEYA,MBARALI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBARALI DC,MLW_WPV1,bOPV,Rnd4,20,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBARALI DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,29,31,60,28,31,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0.02
TNZ,MBEYA,MBARALI DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA CC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-04-01,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA CC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,MBEYA,MBEYA CC,MLW_WPV1,bOPV,Rnd3,20,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,49,11,60,49,11,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA CC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA CC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA CC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-04-01,23,37,60,22,37,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
TNZ,MBEYA,MBEYA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,11,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,MBEYA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,5,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,7,13,20,7,11,18,42,Fail,very poor,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,95.24,2.1
TNZ,MBEYA,RUNGWE DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,RUNGWE DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,RUNGWE DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,32,28,60,25,23,48,12,Fail,poor,0,5,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,16.67,0,0,8.33,33.33,0.2
TNZ,MBEYA,RUNGWE DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,RUNGWE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MBEYA,RUNGWE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MAGHARIBI A,MLW_WPV1,bOPV,Rnd2,20,2022-05-23T00:00:00Z,2022-05-27,2022-05-29,36,24,60,34,22,56,4,Fail,moderate,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0.07
TNZ,MJINI MAGHARIBI,MAGHARIBI A,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MAGHARIBI A,MLW_WPV1,bOPV,Rnd4,21,2022-11-22T00:00:00Z,2022-11-26,2022-11-28,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MAGHARIBI B,MLW_WPV1,bOPV,Rnd2,21,2022-05-24T00:00:00Z,2022-05-28,2022-05-29,30,30,60,27,29,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
TNZ,MJINI MAGHARIBI,MAGHARIBI B,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MAGHARIBI B,MLW_WPV1,bOPV,Rnd4,21,2022-11-22T00:00:00Z,2022-11-26,2022-11-28,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MJINI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-24T00:00:00Z,2022-05-28,2022-05-29,23,37,60,20,35,55,5,Fail,moderate,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,20,40,0,20,0,0,0.08
TNZ,MJINI MAGHARIBI,MJINI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MJINI MAGHARIBI,MJINI DC,MLW_WPV1,bOPV,Rnd4,21,2022-11-22T00:00:00Z,2022-11-26,2022-11-28,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,GAIRO DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-22T00:00:00Z,2022-05-26,2023-05-27,27,33,60,24,26,50,10,Fail,poor,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.17
TNZ,MOROGORO,GAIRO DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-09,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,GAIRO DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-09,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,IFAKARA TC,MLW_WPV1,bOPV,Rnd2,23,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,29,31,60,21,24,45,15,Fail,poor,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.25
TNZ,MOROGORO,IFAKARA TC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,IFAKARA TC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,KILOMBERO DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,KILOMBERO DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,KILOMBERO DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,42,18,60,42,18,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,KILOSA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,27,33,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
TNZ,MOROGORO,KILOSA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,KILOSA DC,MLW_WPV1,bOPV,Rnd4,19,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MALINYI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MALINYI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MOROGORO DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-23T00:00:00Z,2022-05-27,2022-05-29,36,24,60,0,0,0,60,Fail,very poor,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1
TNZ,MOROGORO,MOROGORO DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-09,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MOROGORO DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MOROGORO MC,MLW_WPV1,bOPV,Rnd2,21,2022-05-24T00:00:00Z,2022-05-28,2022-05-30,32,28,60,32,26,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
TNZ,MOROGORO,MOROGORO MC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-09,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MOROGORO MC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MVOMERO DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-22T00:00:00Z,2022-05-26,2022-05-30,28,32,60,27,28,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
TNZ,MOROGORO,MVOMERO DC,MLW_WPV1,bOPV,Rnd3,20,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,MVOMERO DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,ULANGA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,23,37,60,20,28,48,12,Fail,poor,0,0,9,0,0,0,3,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0.2
TNZ,MOROGORO,ULANGA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MOROGORO,ULANGA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MASASI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,MTWARA,MASASI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
TNZ,MTWARA,MASASI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MASASI TC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,26,34,60,25,33,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
TNZ,MTWARA,MASASI TC,MLW_WPV1,bOPV,Rnd3,26,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MASASI TC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA DC,MLW_WPV1,bOPV,Rnd2,15,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA MC,MLW_WPV1,bOPV,Rnd2,6,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA MC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,MTWARA MC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,MTWARA,NANYAMBA TC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,32,28,60,30,25,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08
TNZ,MTWARA,NANYAMBA TC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
