country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_in_playground,abs_reason_market,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,nc_reason_too_many_rnd,nc_reason_vaccines_safety,nc_reason_others,nc_reason_covid_19,nc_reason_religious_cultural,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ETH,SIDAMA,EASTERN SIDAMA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,64,56,120,62,54,116,4,Fail,moderate,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
ETH,SIDAMA,HAWASSA,Addis Ababa,,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-06,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SIDAMA,HAWASSA,Addis Ababa,,Rnd2,25,2025-05-31T00:00:00Z,2025-06-04,2025-06-08,49,31,80,48,29,77,3,Pass,high,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,66.67,0.04
ETH,SIDAMA,HAWASSA CITY,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,64,56,120,62,55,117,3,Pass,high,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0,0,0.03
ETH,SIDAMA,NORTHERN,Addis Ababa,,Rnd1,43,2025-02-20T00:00:00Z,2025-02-24,2025-03-02,64,66,130,62,62,124,6,Fail,moderate,0,0,2,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,50,0,0.05
ETH,SIDAMA,NORTHERN,Addis Ababa,,Rnd2,63,2025-05-31T00:00:00Z,2025-06-04,2025-06-08,99,81,180,97,79,176,4,Fail,moderate,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,25,0,50,0,0,25,0,0.02
ETH,SIDAMA,NORTHERN SIDAMA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,65,55,120,64,51,115,5,Fail,moderate,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,40,0,0,20,20,0.04
ETH,SIDAMA,NORTHERN SIDAMA,ETH-2026-03-nOPV2-sNID,nOPV2,Rnd5,3,2026-03-23T00:00:00Z,2026-03-27,2026-03-27,4,6,10,4,6,10,50,Fail,very poor,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
ETH,SIDAMA,SIDAMA,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-25T00:00:00Z,2021-10-29,2022-04-22,64,56,120,63,54,117,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ETH,SIDAMA,SOUTHERN,Addis Ababa,,Rnd1,63,2025-02-23T00:00:00Z,2025-02-27,2025-03-01,93,87,180,86,81,167,13,Fail,poor,0,1,4,1,0,7,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,7.69,30.77,7.69,0,53.85,0,0.07
ETH,SIDAMA,SOUTHERN,Addis Ababa,,Rnd2,25,2025-05-27T00:00:00Z,2025-05-31,2025-06-08,46,34,80,45,33,78,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ETH,SIDAMA,SOUTHERN SIDAMA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,54,66,120,51,64,115,5,Fail,moderate,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,40,0,0,40,0,0.04
ETH,SNNPR,ALABA,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-24T00:00:00Z,2021-10-28,2022-04-21,61,59,120,61,59,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SNNPR,BASKETO,ADDIS ABABA,nOPV2,Rnd1,21,2022-04-17T00:00:00Z,2022-04-21,2022-05-24,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SNNPR,BENCH SHEKO,ADDIS ABABA,nOPV2,Rnd1,15,2021-10-23T00:00:00Z,2021-10-27,2021-10-29,28,32,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ETH,SNNPR,DAWRO,ADDIS ABABA,nOPV2,Rnd1,22,2021-10-22T00:00:00Z,2021-10-26,2021-10-28,37,33,70,37,32,69,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.01
ETH,SNNPR,GAMO,ADDIS ABABA,nOPV2,Rnd1,50,2021-10-19T00:00:00Z,2021-10-23,2022-04-30,82,68,150,79,68,147,3,Pass,high,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.02
ETH,SNNPR,GEDEO,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-24T00:00:00Z,2021-10-28,2022-04-21,66,54,120,64,53,117,3,Pass,high,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.03
ETH,SNNPR,GOFA,ADDIS ABABA,nOPV2,Rnd1,52,2021-10-20T00:00:00Z,2021-10-24,2022-04-25,88,82,170,80,78,158,12,Fail,poor,0,5,6,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,41.67,50,0,8.33,0,0,0.07
ETH,SNNPR,GURAGHE,ADDIS ABABA,nOPV2,Rnd1,107,2021-10-17T00:00:00Z,2021-10-21,2022-04-21,171,139,310,165,137,302,8,Fail,moderate,0,1,3,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12.5,37.5,0,0,50,0,0.03
ETH,SNNPR,HADIYA,ADDIS ABABA,nOPV2,Rnd1,87,2021-10-18T00:00:00Z,2021-10-22,2022-04-22,143,127,270,142,125,267,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SNNPR,KEFA,ADDIS ABABA,nOPV2,Rnd1,27,2021-10-19T00:00:00Z,2021-10-23,2021-10-30,48,52,100,43,41,84,16,Fail,poor,0,10,5,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,62.5,31.25,0,0,6.25,0,0.16
ETH,SNNPR,KEMBATA/TEMBARO,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-24T00:00:00Z,2021-10-28,2022-04-22,63,57,120,63,56,119,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SNNPR,KONSO,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-24T00:00:00Z,2021-10-28,2022-05-01,63,57,120,52,52,104,16,Fail,poor,1,10,3,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,6.25,62.5,18.75,0,0,12.5,0,0.13
ETH,SNNPR,KONTA,ADDIS ABABA,nOPV2,Rnd1,21,2021-10-22T00:00:00Z,2021-10-26,2021-10-28,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SNNPR,S OMO,ADDIS ABABA,nOPV2,Rnd1,95,2021-10-18T00:00:00Z,2021-10-22,2022-04-28,177,113,290,170,111,281,9,Fail,poor,0,4,4,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,44.44,44.44,0,0,0,11.11,0.03
ETH,SNNPR,SHEKA,ADDIS ABABA,nOPV2,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-11-01,30,30,60,29,28,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
ETH,SNNPR,SILTE,ADDIS ABABA,nOPV2,Rnd1,42,2021-10-31T00:00:00Z,2021-11-04,2022-04-21,49,71,120,47,66,113,7,Fail,moderate,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.06
ETH,SNNPR,WEST OMO,ADDIS ABABA,nOPV2,Rnd1,21,2021-10-25T00:00:00Z,2021-10-29,2021-10-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SNNPR,WOLAYTA,ADDIS ABABA,nOPV2,Rnd1,109,2021-10-19T00:00:00Z,2021-10-23,2022-04-22,164,156,320,159,153,312,8,Fail,moderate,0,0,4,3,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,37.5,0,12.5,0,0.03
ETH,SNNPR,YEM,ADDIS ABABA,nOPV2,Rnd1,21,2022-04-15T00:00:00Z,2022-04-19,2022-04-21,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,AFDER,ADDIS ABABA,nOPV2,Rnd1,46,2021-11-12T00:00:00Z,2021-11-16,2022-04-28,71,59,130,70,57,127,3,Pass,high,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ETH,SOMALI,AFDER,Addis Ababa,,Rnd1,74,2025-02-20T00:00:00Z,2025-02-24,2025-12-17,151,99,250,117,81,198,52,Fail,very poor,0,23,5,0,0,24,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,44.23,9.62,0,0,46.15,0,0.21
ETH,SOMALI,AFDER,Addis Ababa,,Rnd2,9,2025-06-10T00:00:00Z,2025-06-14,2025-06-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,AFDER,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ETH,SOMALI,DAWA,ADDIS ABABA,nOPV2,Rnd1,13,2021-11-09T00:00:00Z,2021-11-13,2021-11-17,48,42,90,48,42,90,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,DAWA,Addis Ababa,,Rnd1,21,2025-02-23T00:00:00Z,2025-02-27,2025-02-28,33,27,60,33,25,58,2,Pass,high,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
ETH,SOMALI,DAWA,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,22,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,31,39,70,31,39,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,DEGEHABUR,ADDIS ABABA,nOPV2,Rnd1,46,2021-11-13T00:00:00Z,2021-11-17,2022-04-20,73,47,120,57,41,98,22,Fail,very poor,3,11,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13.64,50,0,0,0,31.82,4.55,0.18
ETH,SOMALI,DOLLO,ADDIS ABABA,nOPV2,Rnd1,42,2021-11-14T00:00:00Z,2021-11-18,2022-04-23,80,40,120,80,40,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,DOLLO,Addis Ababa,,Rnd1,21,2025-02-22T00:00:00Z,2025-02-26,2025-03-02,32,28,60,28,24,52,8,Fail,moderate,0,2,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.13
ETH,SOMALI,DOLLO,Addis Ababa,,Rnd2,15,2025-06-13T00:00:00Z,2025-06-17,2025-06-25,27,23,50,26,21,47,13,Fail,poor,0,1,2,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,0,0,76.92,0.26
ETH,SOMALI,DOLLO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,62,58,120,58,53,111,9,Fail,poor,0,0,3,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.07
ETH,SOMALI,ERAR,Addis Ababa,,Rnd0,37,2025-10-10T00:00:00Z,2025-10-14,2025-10-16,72,48,120,71,48,119,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.01
ETH,SOMALI,ERAR,Addis Ababa,,Rnd1,42,2025-02-19T00:00:00Z,2025-02-23,2025-03-01,63,57,120,63,57,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,ERAR,Addis Ababa,,Rnd2,13,2025-06-11T00:00:00Z,2025-06-15,2025-06-16,70,50,120,68,48,116,4,Fail,moderate,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0.03
ETH,SOMALI,ERAR,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,63,57,120,63,57,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,FAAFAN,Addis Ababa,,Rnd0,85,2025-10-12T00:00:00Z,2025-10-16,2025-10-18,108,132,240,93,122,215,25,Fail,very poor,3,14,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,56,0,0,0,28,4,0.1
ETH,SOMALI,FAAFAN,Addis Ababa,,Rnd1,65,2025-02-20T00:00:00Z,2025-02-24,2025-03-02,115,85,200,96,74,170,30,Fail,very poor,0,24,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,80,13.33,0,3.33,3.33,0,0.15
ETH,SOMALI,FAAFAN,Addis Ababa,,Rnd2,63,2025-06-10T00:00:00Z,2025-06-14,2025-06-19,118,62,180,118,62,180,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,FAAFAN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,84,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,137,103,240,129,98,227,13,Fail,poor,0,10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.92,7.69,0,7.69,7.69,0,0.05
ETH,SOMALI,FAFAN,ADDIS ABABA,nOPV2,Rnd1,65,2021-11-08T00:00:00Z,2021-11-12,2022-04-21,105,95,200,101,92,193,7,Fail,moderate,0,1,6,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14.29,85.71,0,0,0,0,0.04
ETH,SOMALI,JARAR,Addis Ababa,,Rnd0,62,2025-10-11T00:00:00Z,2025-10-15,2025-10-18,85,95,180,83,93,176,4,Fail,moderate,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,50,25,0,0,0,0,0.02
ETH,SOMALI,JARAR,Addis Ababa,,Rnd1,63,2025-02-21T00:00:00Z,2025-02-25,2025-03-05,102,78,180,100,75,175,5,Fail,moderate,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.03
ETH,SOMALI,JARAR,Addis Ababa,,Rnd2,63,2025-06-13T00:00:00Z,2025-06-17,2025-06-21,104,76,180,100,75,175,5,Fail,moderate,0,1,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0.03
ETH,SOMALI,JARAR,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,64,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,79,101,180,61,75,136,44,Fail,very poor,0,17,1,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.64,2.27,0,0,56.82,2.27,0.24
ETH,SOMALI,KORAHE,ADDIS ABABA,nOPV2,Rnd1,56,2021-11-09T00:00:00Z,2021-11-13,2022-04-22,137,93,230,126,87,213,17,Fail,poor,0,9,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.94,5.88,0,0,41.18,0,0.07
ETH,SOMALI,KOREHAY,Addis Ababa,,Rnd1,74,2025-02-17T00:00:00Z,2025-02-21,2025-03-02,137,143,280,137,143,280,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,KOREHAY,Addis Ababa,,Rnd2,67,2025-06-13T00:00:00Z,2025-06-17,2025-06-22,75,135,210,75,135,210,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,KOREHAY,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,64,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,91,99,190,90,98,188,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.01
ETH,SOMALI,LIBEN,ADDIS ABABA,nOPV2,Rnd1,42,2021-11-20T00:00:00Z,2021-11-24,2022-05-01,64,56,120,52,40,92,28,Fail,very poor,0,0,1,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,96.43,0,0.23
ETH,SOMALI,LIIBAN,Addis Ababa,,Rnd1,43,2025-02-21T00:00:00Z,2025-02-25,2025-03-03,64,66,130,61,63,124,6,Fail,moderate,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,0,0,16.67,0,0.05
ETH,SOMALI,LIIBAN,Addis Ababa,,Rnd2,21,2025-06-12T00:00:00Z,2025-06-16,2025-06-17,26,34,60,25,32,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
ETH,SOMALI,LIIBAN,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,67,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,118,102,220,117,100,217,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SOMALI,NOGOB,Addis Ababa,,Rnd1,42,2025-02-24T00:00:00Z,2025-02-28,2025-03-03,71,49,120,71,47,118,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ETH,SOMALI,NOGOB,Addis Ababa,,Rnd2,42,2025-06-16T00:00:00Z,2025-06-20,2025-06-21,75,45,120,73,43,116,4,Fail,moderate,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
ETH,SOMALI,NOGOB,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,42,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,66,54,120,66,54,120,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOMALI,SHABELE,Addis Ababa,,Rnd1,65,2025-02-16T00:00:00Z,2025-02-20,2025-03-01,107,93,200,104,88,192,8,Fail,moderate,0,2,5,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,25,62.5,0,0,0,12.5,0.04
ETH,SOMALI,SHABELE,Addis Ababa,,Rnd2,63,2025-06-10T00:00:00Z,2025-06-14,2025-06-16,94,86,180,93,85,178,2,Pass,high,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,50,0,0,0,0,0,0.01
ETH,SOMALI,SHABELE,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,63,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,89,91,180,88,87,175,5,Fail,moderate,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,0.03
ETH,SOMALI,SHEBELLE,ADDIS ABABA,nOPV2,Rnd1,51,2021-11-12T00:00:00Z,2021-11-16,2022-04-22,102,78,180,57,39,96,84,Fail,very poor,2,25,5,2,0,33,17,0,1,1,0,0,2,1,0,0,0,0,1,0,0,1,2.38,29.76,5.95,2.38,0,39.29,20.24,0.47
ETH,SOMALI,SHINILE,ADDIS ABABA,nOPV2,Rnd1,57,2021-11-13T00:00:00Z,2021-11-17,2022-04-28,100,70,170,99,69,168,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.01
ETH,SOMALI,SITTI,Addis Ababa,,Rnd0,42,2025-10-12T00:00:00Z,2025-10-16,2025-10-20,67,53,120,66,53,119,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SOMALI,SITTI,Addis Ababa,,Rnd1,67,2025-02-18T00:00:00Z,2025-02-22,2025-03-04,97,113,210,94,109,203,7,Fail,moderate,0,2,3,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,28.57,42.86,0,0,0,28.57,0.03
ETH,SOMALI,SITTI,Addis Ababa,,Rnd2,63,2025-06-10T00:00:00Z,2025-06-14,2025-06-19,87,93,180,81,85,166,14,Fail,poor,0,1,1,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,85.71,0,0.08
ETH,SOMALI,SITTI,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,63,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,81,99,180,73,96,169,11,Fail,poor,0,3,3,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,27.27,27.27,0,0,45.45,0,0.06
ETH,SOUTH ETHIOPIA,ALLE,Addis Ababa,,Rnd1,23,2025-02-16T00:00:00Z,2025-02-20,2025-03-01,44,36,80,41,31,72,8,Fail,moderate,0,1,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12.5,25,0,0,62.5,0,0.1
ETH,SOUTH ETHIOPIA,ALLE,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,26,34,60,24,34,58,2,Pass,high,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
ETH,SOUTH ETHIOPIA,ARBAMINCH REGIOPOLIS,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,33,27,60,31,25,56,4,Fail,moderate,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0.07
ETH,SOUTH ETHIOPIA,ARI,Addis Ababa,,Rnd1,52,2025-02-17T00:00:00Z,2025-02-21,2025-03-03,140,110,250,128,101,229,21,Fail,very poor,0,4,6,0,0,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19.05,28.57,0,0,47.62,4.76,0.08
ETH,SOUTH ETHIOPIA,ARI,Addis Ababa,,Rnd2,28,2025-05-27T00:00:00Z,2025-05-31,2025-06-05,55,55,110,55,55,110,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,ARI,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,24,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,35,35,70,35,34,69,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
ETH,SOUTH ETHIOPIA,BASKETO,Addis Ababa,,Rnd1,21,2025-02-26T00:00:00Z,2025-03-02,2025-03-03,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,BASKETO,Addis Ababa,,Rnd2,27,2025-05-31T00:00:00Z,2025-06-04,2025-06-06,33,37,70,33,37,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,BASKETO,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,SOUTH ETHIOPIA,BURJI,ETH-2025-12-b-nOPV2-NIDs,nOPV2,Rnd1,21,2025-12-12T00:00:00Z,2025-12-16,2025-12-17,33,27,60,32,25,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
ETH,SOUTH ETHIOPIA,BURJI ZONE,Addis Ababa,,Rnd1,22,2025-02-16T00:00:00Z,2025-02-20,2025-03-01,41,29,70,38,26,64,6,Fail,moderate,0,2,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.09
