country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child,nc_reason_covid_19,nc_reason_nopvconcern,year,missed_child,r_security,r_childnotborn,care_giver_informed_sia,tot_r,prct_r_childnotborn,prct_r_security
ANG,BENGO,QUICUNZO,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,35,25,60,33,25,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03,,,,,,,,,,
ANG,BENGO,UCUA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15,2025-08-19,2025-08-20,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGO,UCUA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGO,UCUA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,40,20,60,40,19,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGO,UCUA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,36,24,60,34,22,56,4,Fail,moderate,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,25,0.07,,,,,,,,,,
ANG,BENGO,UCUA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,19,41,60,18,39,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,19,41,60,19,40,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,21,39,60,11,20,31,29,Fail,very poor,3,4,19,0,3,0,0,0,0,0,11,8,0,0,1,0,1,1,0,0,0,0,10.34,13.79,65.52,0,10.34,0,0,0.48,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,15,45,60,15,45,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BABAERA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,28,32,60,28,30,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14,2023-09-18,2023-09-19,30,30,60,27,27,54,6,Fail,moderate,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.1,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23,2023-10-27,2023-10-28,27,33,60,10,11,21,39,Fail,very poor,0,0,4,1,0,31,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,2.56,0,79.49,7.69,0.65,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,15,2025-06-27,2025-07-01,2025-07-02,29,31,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,36,24,60,34,23,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,10,2025-09-05,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17,2024-05-21,2024-05-22,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06,2024-09-10,2024-09-11,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BAIA FARTA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,20,2024-06-28,2024-07-02,2024-07-03,24,36,60,15,22,37,23,Fail,very poor,2,2,6,1,6,6,0,0,0,3,1,0,2,0,0,0,0,1,1,0,0,0,8.7,8.7,26.09,4.35,26.09,26.09,0,0.38,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14,2023-09-18,2023-09-19,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23,2023-10-27,2023-10-28,31,29,60,9,12,21,39,Fail,very poor,0,0,11,0,0,27,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28.21,0,0,69.23,2.56,0.65,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,28,32,60,28,31,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,25,35,60,23,34,57,3,Pass,high,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,12,2026-03-27,2026-03-31,2026-04-01,56,4,60,56,4,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17,2024-05-21,2024-05-22,27,33,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,BALOMBO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06,2024-09-10,2024-09-11,33,27,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13,2023-09-17,2023-09-18,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2023-07-01_bOPV,bOPV,Rnd2,20,2023-10-23,2023-10-27,2023-10-28,25,35,60,7,14,21,39,Fail,very poor,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.65,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,23,37,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,18,2025-07-25,2025-07-29,2025-07-30,30,30,60,28,28,56,4,Fail,moderate,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,50,0,0,25,0,0.07,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,15,45,60,14,45,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17,2024-05-21,2024-05-22,41,19,60,41,18,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06,2024-09-10,2024-09-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BENGUELA,ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,21,2024-06-28,2024-07-02,2024-07-03,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,32,28,60,30,27,57,3,Pass,high,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,28,32,60,27,29,56,4,Fail,moderate,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.07,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BIOPIO,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14,2023-09-18,2023-09-19,26,34,60,24,32,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23,2023-10-27,2023-10-28,30,30,60,22,19,41,19,Fail,poor,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.95,21.05,0.32,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,30,30,60,29,30,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17,2024-05-21,2024-05-22,32,28,60,31,24,55,5,Fail,moderate,0,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.08,,,,,,,,,,
ANG,BENGUELA,BOCOIO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06,2024-09-10,2024-09-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,28,32,60,26,31,57,3,Pass,high,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,33.33,0.05,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,26,34,60,24,32,56,4,Fail,moderate,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0.07,,,,,,,,,,
ANG,BENGUELA,BOLONGUERA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,28,32,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-23,2023-10-27,2023-10-28,30,30,60,11,7,18,42,Fail,very poor,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.7,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,22,2025-06-27,2025-07-01,2025-07-02,34,26,60,31,25,56,4,Fail,moderate,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.07,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,31,29,60,30,27,57,3,Pass,high,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,37,23,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17,2024-05-21,2024-05-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,CAIMBAMBO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,9,2024-09-06,2024-09-10,2024-09-11,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd1,21,2025-06-27,2025-07-01,2025-07-02,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,21,2025-07-25,2025-07-29,2025-07-30,21,39,60,20,39,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05,2025-09-09,2025-09-10,42,18,60,41,17,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27,2026-03-31,2026-04-01,32,28,60,28,26,54,6,Fail,moderate,0,0,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,0,0,0,16.67,0.1,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd2,21,2026-05-22,2026-05-26,2026-05-27,35,25,60,34,25,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02,,,,,,,,,,
ANG,BENGUELA,CANHAMELA,ANG-2026-08-02_nOPV_NID,nOPV2,Rnd1,21,2026-08-21,2026-08-25,2026-08-26,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
